0,mark,prod,date
2569,91.97855,KaggleRama,Kaggle Recipe Book,2020-01-08
2570,91.9511,KaggleRama,Kaggle Recipe Book,2020-01-09
2571,91.913246,KaggleRama,Kaggle Recipe Book,2020-01-10
2572,91.867775,KaggleRama,Kaggle Recipe Book,2020-01-11
2573,91.816,KaggleRama,Kaggle Recipe Book,2020-01-12
2574,91.75828,KaggleRama,Kaggle Recipe Book,2020-01-13
2575,91.6962,KaggleRama,Kaggle Recipe Book,2020-01-14
2576,91.62835,KaggleRama,Kaggle Recipe Book,2020-01-15
2577,91.55434,KaggleRama,Kaggle Recipe Book,2020-01-16
2578,91.4743,KaggleRama,Kaggle Recipe Book,2020-01-17
2579,91.38817,KaggleRama,Kaggle Recipe Book,2020-01-18
2580,91.29439,KaggleRama,Kaggle Recipe Book,2020-01-19
2581,91.19406,KaggleRama,Kaggle Recipe Book,2020-01-20
2582,91.08688,KaggleRama,Kaggle Recipe Book,2020-01-21
2583,90.97315,KaggleRama,Kaggle Recipe Book,2020-01-22
2584,90.85243,KaggleRama,Kaggle Recipe Book,2020-01-23
2585,90.7272,KaggleRama,Kaggle Recipe Book,2020-01-24
2586,90.59864,KaggleRama,Kaggle Recipe Book,2020-01-25
2587,90.46575,KaggleRama,Kaggle Recipe Book,2020-01-26
2588,90.32901,KaggleRama,Kaggle Recipe Book,2020-01-27
2589,90.19175,KaggleRama,Kaggle Recipe Book,2020-01-28
2590,90.05371,KaggleRama,Kaggle Recipe Book,2020-01-29
2591,89.917145,KaggleRama,Kaggle Recipe Book,2020-01-30
2592,89.78296,KaggleRama,Kaggle Recipe Book,2020-01-31
2593,89.648026,KaggleRama,Kaggle Recipe Book,2020-02-01
2594,89.57128,KaggleRama,Kaggle Recipe Book,2020-02-02
2595,89.4645,KaggleRama,Kaggle Recipe Book,2020-02-03
2596,89.351555,KaggleRama,Kaggle Recipe Book,2020-02-04
2597,89.22891,KaggleRama,Kaggle Recipe Book,2020-02-05
2598,89.099625,KaggleRama,Kaggle Recipe Book,2020-02-06
2599,88.96572,KaggleRama,Kaggle Recipe Book,2020-02-07
2600,88.82858,KaggleRama,Kaggle Recipe Book,2020-02-08
2601,88.68924,KaggleRama,Kaggle Recipe Book,2020-02-09
2602,88.54771,KaggleRama,Kaggle Recipe Book,2020-02-10
2603,88.40574,KaggleRama,Kaggle Recipe Book,2020-02-11
2604,88.264694,KaggleRama,Kaggle Recipe Book,2020-02-12
2605,88.12529,KaggleRama,Kaggle Recipe Book,2020-02-13
2606,87.98732,KaggleRama,Kaggle Recipe Book,2020-02-14
2607,87.85061,KaggleRama,Kaggle Recipe Book,2020-02-15
2608,87.715065,KaggleRama,Kaggle Recipe Book,2020-02-16
2609,87.579254,KaggleRama,Kaggle Recipe Book,2020-02-17
2610,87.44329,KaggleRama,Kaggle Recipe Book,2020-02-18
2611,87.30719,KaggleRama,Kaggle Recipe Book,2020-02-19
2612,87.1708,KaggleRama,Kaggle Recipe Book,2020-02-20
2613,87.03429,KaggleRama,Kaggle Recipe Book,2020-02-21
2614,86.89759,KaggleRama,Kaggle Recipe Book,2020-02-22
2615,86.76071,KaggleRama,Kaggle Recipe Book,2020-02-23
2616,86.623665,KaggleRama,Kaggle Recipe Book,2020-02-24
2617,86.48634,KaggleRama,Kaggle Recipe Book,2020-02-25
2618,86.34863,KaggleRama,Kaggle Recipe Book,2020-02-26
2619,86.21072,KaggleRama,Kaggle Recipe Book,2020-02-27
2620,86.0726,KaggleRama,Kaggle Recipe Book,2020-02-28
2621,85.93458,KaggleRama,Kaggle Recipe Book,2020-02-29
2622,85.796196,KaggleRama,Kaggle Recipe Book,2020-03-01
2623,85.696945,KaggleRama,Kaggle Recipe Book,2020-03-02
2624,85.57779,KaggleRama,Kaggle Recipe Book,2020-03-03
2625,85.45481,KaggleRama,Kaggle Recipe Book,2020-03-04
2626,85.32812,KaggleRama,Kaggle Recipe Book,2020-03-05
2627,85.19957,KaggleRama,Kaggle Recipe Book,2020-03-06
2628,85.07035,KaggleRama,Kaggle Recipe Book,2020-03-07
2629,84.941185,KaggleRama,Kaggle Recipe Book,2020-03-08
2630,84.81244,KaggleRama,Kaggle Recipe Book,2020-03-09
2631,84.684296,KaggleRama,Kaggle Recipe Book,2020-03-10
2632,84.55678,KaggleRama,Kaggle Recipe Book,2020-03-11
2633,84.429825,KaggleRama,Kaggle Recipe Book,2020-03-12
2634,84.30337,KaggleRama,Kaggle Recipe Book,2020-03-13
2635,84.1773,KaggleRama,Kaggle Recipe Book,2020-03-14
2636,84.05152,KaggleRama,Kaggle Recipe Book,2020-03-15
2637,83.92593,KaggleRama,Kaggle Recipe Book,2020-03-16
2638,83.80044,KaggleRama,Kaggle Recipe Book,2020-03-17
2639,83.67499,KaggleRama,Kaggle Recipe Book,2020-03-18
2640,83.54951,KaggleRama,Kaggle Recipe Book,2020-03-19
2641,83.42397,KaggleRama,Kaggle Recipe Book,2020-03-20
2642,83.29832,KaggleRama,Kaggle Recipe Book,2020-03-21
2643,83.17254,KaggleRama,Kaggle Recipe Book,2020-03-22
2644,83.0466,KaggleRama,Kaggle Recipe Book,2020-03-23
2645,82.9205,KaggleRama,Kaggle Recipe Book,2020-03-24
2646,82.79423,KaggleRama,Kaggle Recipe Book,2020-03-25
2647,82.66786,KaggleRama,Kaggle Recipe Book,2020-03-26
2648,82.54152,KaggleRama,Kaggle Recipe Book,2020-03-27
2649,82.41568,KaggleRama,Kaggle Recipe Book,2020-03-28
2650,82.28967,KaggleRama,Kaggle Recipe Book,2020-03-29
2651,82.163155,KaggleRama,Kaggle Recipe Book,2020-03-30
2652,82.03636,KaggleRama,Kaggle Recipe Book,2020-03-31
2653,81.90946,KaggleRama,Kaggle Recipe Book,2020-04-01
2654,81.81771,KaggleRama,Kaggle Recipe Book,2020-04-02
2655,81.70987,KaggleRama,Kaggle Recipe Book,2020-04-03
2656,81.59705,KaggleRama,Kaggle Recipe Book,2020-04-04
2657,81.48037,KaggleRama,Kaggle Recipe Book,2020-04-05
2658,81.36175,KaggleRama,Kaggle Recipe Book,2020-04-06
2659,81.24244,KaggleRama,Kaggle Recipe Book,2020-04-07
2660,81.12319,KaggleRama,Kaggle Recipe Book,2020-04-08
2661,81.00441,KaggleRama,Kaggle Recipe Book,2020-04-09
2662,80.886284,KaggleRama,Kaggle Recipe Book,2020-04-10
2663,80.76887,KaggleRama,Kaggle Recipe Book,2020-04-11
2664,80.6521,KaggleRama,Kaggle Recipe Book,2020-04-12
2665,80.53592,KaggleRama,Kaggle Recipe Book,2020-04-13
2666,80.42019,KaggleRama,Kaggle Recipe Book,2020-04-14
2667,80.30483,KaggleRama,Kaggle Recipe Book,2020-04-15
2668,80.18972,KaggleRama,Kaggle Recipe Book,2020-04-16
2669,80.07477,KaggleRama,Kaggle Recipe Book,2020-04-17
2670,79.9599,KaggleRama,Kaggle Recipe Book,2020-04-18
2671,79.84505,KaggleRama,Kaggle Recipe Book,2020-04-19
2672,79.730156,KaggleRama,Kaggle Recipe Book,2020-04-20
2673,79.61517,KaggleRama,Kaggle Recipe Book,2020-04-21
2674,79.500084,KaggleRama,Kaggle Recipe Book,2020-04-22
2675,79.38486,KaggleRama,Kaggle Recipe Book,2020-04-23
2676,79.26947,KaggleRama,Kaggle Recipe Book,2020-04-24
2677,79.15429,KaggleRama,Kaggle Recipe Book,2020-04-25
2678,79.04046,KaggleRama,Kaggle Recipe Book,2020-04-26
2679,78.92699,KaggleRama,Kaggle Recipe Book,2020-04-27
2680,78.813225,KaggleRama,Kaggle Recipe Book,2020-04-28
2681,78.69876,KaggleRama,Kaggle Recipe Book,2020-04-29
2682,78.583954,KaggleRama,Kaggle Recipe Book,2020-04-30
2683,78.46882,KaggleRama,Kaggle Recipe Book,2020-05-01
2684,78.38505,KaggleRama,Kaggle Recipe Book,2020-05-02
2685,78.287766,KaggleRama,Kaggle Recipe Book,2020-05-03
2686,78.18465,KaggleRama,Kaggle Recipe Book,2020-05-04
2687,78.07754,KaggleRama,Kaggle Recipe Book,2020-05-05
2688,77.96842,KaggleRama,Kaggle Recipe Book,2020-05-06
2689,77.858574,KaggleRama,Kaggle Recipe Book,2020-05-07
2690,77.748795,KaggleRama,Kaggle Recipe Book,2020-05-08
2691,77.63953,KaggleRama,Kaggle Recipe Book,2020-05-09
2692,77.53084,KaggleRama,Kaggle Recipe Book,2020-05-10
2693,77.42211,KaggleRama,Kaggle Recipe Book,2020-05-11
2694,77.31374,KaggleRama,Kaggle Recipe Book,2020-05-12
2695,77.20602,KaggleRama,Kaggle Recipe Book,2020-05-13
2696,77.099,KaggleRama,Kaggle Recipe Book,2020-05-14
2697,76.99274,KaggleRama,Kaggle Recipe Book,2020-05-15
2698,76.88726,KaggleRama,Kaggle Recipe Book,2020-05-16
2699,76.78259,KaggleRama,Kaggle Recipe Book,2020-05-17
2700,76.678856,KaggleRama,Kaggle Recipe Book,2020-05-18
2701,76.57622,KaggleRama,Kaggle Recipe Book,2020-05-19
2702,76.4757,KaggleRama,Kaggle Recipe Book,2020-05-20
2703,76.37877,KaggleRama,Kaggle Recipe Book,2020-05-21
2704,76.2824,KaggleRama,Kaggle Recipe Book,2020-05-22
2705,76.18674,KaggleRama,Kaggle Recipe Book,2020-05-23
2706,76.091385,KaggleRama,Kaggle Recipe Book,2020-05-24
2707,75.996056,KaggleRama,Kaggle Recipe Book,2020-05-25
2708,75.90048,KaggleRama,Kaggle Recipe Book,2020-05-26
2709,75.80455,KaggleRama,Kaggle Recipe Book,2020-05-27
2710,75.708176,KaggleRama,Kaggle Recipe Book,2020-05-28
2711,75.61182,KaggleRama,Kaggle Recipe Book,2020-05-29
2712,75.515274,KaggleRama,Kaggle Recipe Book,2020-05-30
2713,75.41862,KaggleRama,Kaggle Recipe Book,2020-05-31
2714,75.322075,KaggleRama,Kaggle Recipe Book,2020-06-01
2715,75.25872,KaggleRama,Kaggle Recipe Book,2020-06-02
2716,75.1781,KaggleRama,Kaggle Recipe Book,2020-06-03
2717,75.08962,KaggleRama,Kaggle Recipe Book,2020-06-04
2718,74.998276,KaggleRama,Kaggle Recipe Book,2020-06-05
2719,74.90743,KaggleRama,Kaggle Recipe Book,2020-06-06
2720,74.82164,KaggleRama,Kaggle Recipe Book,2020-06-07
2721,74.741066,KaggleRama,Kaggle Recipe Book,2020-06-08
2722,74.6653,KaggleRama,Kaggle Recipe Book,2020-06-09
2723,74.59409,KaggleRama,Kaggle Recipe Book,2020-06-10
2724,74.527,KaggleRama,Kaggle Recipe Book,2020-06-11
2725,74.46473,KaggleRama,Kaggle Recipe Book,2020-06-12
2726,74.40646,KaggleRama,Kaggle Recipe Book,2020-06-13
2727,74.352005,KaggleRama,Kaggle Recipe Book,2020-06-14
2728,74.30197,KaggleRama,Kaggle Recipe Book,2020-06-15
2729,74.25704,KaggleRama,Kaggle Recipe Book,2020-06-16
2730,74.21592,KaggleRama,Kaggle Recipe Book,2020-06-17
2731,74.17725,KaggleRama,Kaggle Recipe Book,2020-06-18
2732,74.14065,KaggleRama,Kaggle Recipe Book,2020-06-19
2733,74.10557,KaggleRama,Kaggle Recipe Book,2020-06-20
2734,74.0715,KaggleRama,Kaggle Recipe Book,2020-06-21
2735,74.03803,KaggleRama,Kaggle Recipe Book,2020-06-22
2736,74.00476,KaggleRama,Kaggle Recipe Book,2020-06-23
2737,73.971466,KaggleRama,Kaggle Recipe Book,2020-06-24
2738,73.9382,KaggleRama,Kaggle Recipe Book,2020-06-25
2739,73.90443,KaggleRama,Kaggle Recipe Book,2020-06-26
2740,73.87008,KaggleRama,Kaggle Recipe Book,2020-06-27
2741,73.835236,KaggleRama,Kaggle Recipe Book,2020-06-28
2742,73.80066,KaggleRama,Kaggle Recipe Book,2020-06-29
2743,73.76661,KaggleRama,Kaggle Recipe Book,2020-06-30
2744,73.733315,KaggleRama,Kaggle Recipe Book,2020-07-01
2745,73.75112,KaggleRama,Kaggle Recipe Book,2020-07-02
2746,73.75492,KaggleRama,Kaggle Recipe Book,2020-07-03
2747,73.751465,KaggleRama,Kaggle Recipe Book,2020-07-04
2748,73.74572,KaggleRama,Kaggle Recipe Book,2020-07-05
2749,73.740814,KaggleRama,Kaggle Recipe Book,2020-07-06
2750,73.73928,KaggleRama,Kaggle Recipe Book,2020-07-07
2751,73.74352,KaggleRama,Kaggle Recipe Book,2020-07-08
2752,73.75387,KaggleRama,Kaggle Recipe Book,2020-07-09
2753,73.770515,KaggleRama,Kaggle Recipe Book,2020-07-10
2754,73.793076,KaggleRama,Kaggle Recipe Book,2020-07-11
2755,73.820755,KaggleRama,Kaggle Recipe Book,2020-07-12
2756,73.85266,KaggleRama,Kaggle Recipe Book,2020-07-13
2757,73.88825,KaggleRama,Kaggle Recipe Book,2020-07-14
2758,73.926674,KaggleRama,Kaggle Recipe Book,2020-07-15
2759,73.967316,KaggleRama,Kaggle Recipe Book,2020-07-16
2760,74.00961,KaggleRama,Kaggle Recipe Book,2020-07-17
2761,74.05305,KaggleRama,Kaggle Recipe Book,2020-07-18
2762,74.09702,KaggleRama,Kaggle Recipe Book,2020-07-19
2763,74.14118,KaggleRama,Kaggle Recipe Book,2020-07-20
2764,74.18518,KaggleRama,Kaggle Recipe Book,2020-07-21
2765,74.228645,KaggleRama,Kaggle Recipe Book,2020-07-22
2766,74.27134,KaggleRama,Kaggle Recipe Book,2020-07-23
2767,74.31291,KaggleRama,Kaggle Recipe Book,2020-07-24
2768,74.353294,KaggleRama,Kaggle Recipe Book,2020-07-25
2769,74.39305,KaggleRama,Kaggle Recipe Book,2020-07-26
2770,74.43269,KaggleRama,Kaggle Recipe Book,2020-07-27
2771,74.47231,KaggleRama,Kaggle Recipe Book,2020-07-28
2772,74.51182,KaggleRama,Kaggle Recipe Book,2020-07-29
2773,74.55117,KaggleRama,Kaggle Recipe Book,2020-07-30
2774,74.5908,KaggleRama,Kaggle Recipe Book,2020-07-31
2775,74.63014,KaggleRama,Kaggle Recipe Book,2020-08-01
2776,74.73294,KaggleRama,Kaggle Recipe Book,2020-08-02
2777,74.82306,KaggleRama,Kaggle Recipe Book,2020-08-03
2778,74.907745,KaggleRama,Kaggle Recipe Book,2020-08-04
2779,74.99009,KaggleRama,Kaggle Recipe Book,2020-08-05
2780,75.07303,KaggleRama,Kaggle Recipe Book,2020-08-06
2781,75.15733,KaggleRama,Kaggle Recipe Book,2020-08-07
2782,75.244125,KaggleRama,Kaggle Recipe Book,2020-08-08
2783,75.33389,KaggleRama,Kaggle Recipe Book,2020-08-09
2784,75.427284,KaggleRama,Kaggle Recipe Book,2020-08-10
2785,75.524704,KaggleRama,Kaggle Recipe Book,2020-08-11
2786,75.62602,KaggleRama,Kaggle Recipe Book,2020-08-12
2787,75.73116,KaggleRama,Kaggle Recipe Book,2020-08-13
2788,75.839905,KaggleRama,Kaggle Recipe Book,2020-08-14
2789,75.951416,KaggleRama,Kaggle Recipe Book,2020-08-15
2790,76.0654,KaggleRama,Kaggle Recipe Book,2020-08-16
2791,76.18138,KaggleRama,Kaggle Recipe Book,2020-08-17
2792,76.2988,KaggleRama,Kaggle Recipe Book,2020-08-18
2793,76.41713,KaggleRama,Kaggle Recipe Book,2020-08-19
2794,76.53583,KaggleRama,Kaggle Recipe Book,2020-08-20
2795,76.654655,KaggleRama,Kaggle Recipe Book,2020-08-21
2796,76.773346,KaggleRama,Kaggle Recipe Book,2020-08-22
2797,76.89153,KaggleRama,Kaggle Recipe Book,2020-08-23
2798,77.009,KaggleRama,Kaggle Recipe Book,2020-08-24
2799,77.12641,KaggleRama,Kaggle Recipe Book,2020-08-25
2800,77.24361,KaggleRama,Kaggle Recipe Book,2020-08-26
2801,77.36052,KaggleRama,Kaggle Recipe Book,2020-08-27
2802,77.47688,KaggleRama,Kaggle Recipe Book,2020-08-28
2803,77.5931,KaggleRama,Kaggle Recipe Book,2020-08-29
2804,77.709305,KaggleRama,Kaggle Recipe Book,2020-08-30
2805,77.82541,KaggleRama,Kaggle Recipe Book,2020-08-31
2806,77.94117,KaggleRama,Kaggle Recipe Book,2020-09-01
2807,78.10596,KaggleRama,Kaggle Recipe Book,2020-09-02
2808,78.246254,KaggleRama,Kaggle Recipe Book,2020-09-03
2809,78.37855,KaggleRama,Kaggle Recipe Book,2020-09-04
2810,78.50896,KaggleRama,Kaggle Recipe Book,2020-09-05
2811,78.64135,KaggleRama,Kaggle Recipe Book,2020-09-06
2812,78.77763,KaggleRama,Kaggle Recipe Book,2020-09-07
2813,78.9183,KaggleRama,Kaggle Recipe Book,2020-09-08
2814,79.063576,KaggleRama,Kaggle Recipe Book,2020-09-09
2815,79.21323,KaggleRama,Kaggle Recipe Book,2020-09-10
2816,79.36675,KaggleRama,Kaggle Recipe Book,2020-09-11
2817,79.5236,KaggleRama,Kaggle Recipe Book,2020-09-12
2818,79.68317,KaggleRama,Kaggle Recipe Book,2020-09-13
2819,79.84465,KaggleRama,Kaggle Recipe Book,2020-09-14
2820,80.00784,KaggleRama,Kaggle Recipe Book,2020-09-15
2821,80.17234,KaggleRama,Kaggle Recipe Book,2020-09-16
2822,80.337616,KaggleRama,Kaggle Recipe Book,2020-09-17
2823,80.50345,KaggleRama,Kaggle Recipe Book,2020-09-18
2824,80.66969,KaggleRama,Kaggle Recipe Book,2020-09-19
2825,80.83602,KaggleRama,Kaggle Recipe Book,2020-09-20
2826,81.00215,KaggleRama,Kaggle Recipe Book,2020-09-21
2827,81.16791,KaggleRama,Kaggle Recipe Book,2020-09-22
2828,81.33284,KaggleRama,Kaggle Recipe Book,2020-09-23
2829,81.496475,KaggleRama,Kaggle Recipe Book,2020-09-24
2830,81.658615,KaggleRama,Kaggle Recipe Book,2020-09-25
2831,81.81966,KaggleRama,Kaggle Recipe Book,2020-09-26
2832,81.98016,KaggleRama,Kaggle Recipe Book,2020-09-27
2833,82.14002,KaggleRama,Kaggle Recipe Book,2020-09-28
2834,82.29918,KaggleRama,Kaggle Recipe Book,2020-09-29
2835,82.45781,KaggleRama,Kaggle Recipe Book,2020-09-30
2836,82.61578,KaggleRama,Kaggle Recipe Book,2020-10-01
2837,82.81607,KaggleRama,Kaggle Recipe Book,2020-10-02
2838,82.99085,KaggleRama,Kaggle Recipe Book,2020-10-03
2839,83.15731,KaggleRama,Kaggle Recipe Book,2020-10-04
2840,83.320595,KaggleRama,Kaggle Recipe Book,2020-10-05
2841,83.48437,KaggleRama,Kaggle Recipe Book,2020-10-06
2842,83.65037,KaggleRama,Kaggle Recipe Book,2020-10-07
2843,83.81924,KaggleRama,Kaggle Recipe Book,2020-10-08
2844,83.99098,KaggleRama,Kaggle Recipe Book,2020-10-09
2845,84.16525,KaggleRama,Kaggle Recipe Book,2020-10-10
2846,84.341324,KaggleRama,Kaggle Recipe Book,2020-10-11
2847,84.51868,KaggleRama,Kaggle Recipe Book,2020-10-12
2848,84.69683,KaggleRama,Kaggle Recipe Book,2020-10-13
2849,84.875534,KaggleRama,Kaggle Recipe Book,2020-10-14
2850,85.054565,KaggleRama,Kaggle Recipe Book,2020-10-15
2851,85.23319,KaggleRama,Kaggle Recipe Book,2020-10-16
2852,85.41141,KaggleRama,Kaggle Recipe Book,2020-10-17
2853,85.58902,KaggleRama,Kaggle Recipe Book,2020-10-18
2854,85.76549,KaggleRama,Kaggle Recipe Book,2020-10-19
2855,85.94092,KaggleRama,Kaggle Recipe Book,2020-10-20
2856,86.114914,KaggleRama,Kaggle Recipe Book,2020-10-21
2857,86.2876,KaggleRama,Kaggle Recipe Book,2020-10-22
2858,86.45869,KaggleRama,Kaggle Recipe Book,2020-10-23
2859,86.62815,KaggleRama,Kaggle Recipe Book,2020-10-24
2860,86.79539,KaggleRama,Kaggle Recipe Book,2020-10-25
2861,86.95982,KaggleRama,Kaggle Recipe Book,2020-10-26
2862,87.121315,KaggleRama,Kaggle Recipe Book,2020-10-27
2863,87.280846,KaggleRama,Kaggle Recipe Book,2020-10-28
2864,87.43843,KaggleRama,Kaggle Recipe Book,2020-10-29
2865,87.59425,KaggleRama,Kaggle Recipe Book,2020-10-30
2866,87.74836,KaggleRama,Kaggle Recipe Book,2020-10-31
2867,87.90053,KaggleRama,Kaggle Recipe Book,2020-11-01
2868,88.09234,KaggleRama,Kaggle Recipe Book,2020-11-02
2869,88.25374,KaggleRama,Kaggle Recipe Book,2020-11-03
2870,88.4069,KaggleRama,Kaggle Recipe Book,2020-11-04
2871,88.55575,KaggleRama,Kaggle Recipe Book,2020-11-05
2872,88.70359,KaggleRama,Kaggle Recipe Book,2020-11-06
2873,88.85225,KaggleRama,Kaggle Recipe Book,2020-11-07
2874,89.00233,KaggleRama,Kaggle Recipe Book,2020-11-08
2875,89.153854,KaggleRama,Kaggle Recipe Book,2020-11-09
2876,89.30646,KaggleRama,Kaggle Recipe Book,2020-11-10
2877,89.45966,KaggleRama,Kaggle Recipe Book,2020-11-11
2878,89.61294,KaggleRama,Kaggle Recipe Book,2020-11-12
2879,89.765755,KaggleRama,Kaggle Recipe Book,2020-11-13
2880,89.91763,KaggleRama,Kaggle Recipe Book,2020-11-14
2881,90.06822,KaggleRama,Kaggle Recipe Book,2020-11-15
2882,90.217186,KaggleRama,Kaggle Recipe Book,2020-11-16
2883,90.36427,KaggleRama,Kaggle Recipe Book,2020-11-17
2884,90.509544,KaggleRama,Kaggle Recipe Book,2020-11-18
2885,90.65279,KaggleRama,Kaggle Recipe Book,2020-11-19
2886,90.79395,KaggleRama,Kaggle Recipe Book,2020-11-20
2887,90.93303,KaggleRama,Kaggle Recipe Book,2020-11-21
2888,91.06983,KaggleRama,Kaggle Recipe Book,2020-11-22
2889,91.2043,KaggleRama,Kaggle Recipe Book,2020-11-23
2890,91.33644,KaggleRama,Kaggle Recipe Book,2020-11-24
2891,91.46614,KaggleRama,Kaggle Recipe Book,2020-11-25
2892,91.59343,KaggleRama,Kaggle Recipe Book,2020-11-26
2893,91.71717,KaggleRama,Kaggle Recipe Book,2020-11-27
2894,91.83688,KaggleRama,Kaggle Recipe Book,2020-11-28
2895,91.95405,KaggleRama,Kaggle Recipe Book,2020-11-29
2896,92.068954,KaggleRama,Kaggle Recipe Book,2020-11-30
2897,92.18155,KaggleRama,Kaggle Recipe Book,2020-12-01
2898,92.32739,KaggleRama,Kaggle Recipe Book,2020-12-02
2899,92.44254,KaggleRama,Kaggle Recipe Book,2020-12-03
2900,92.55007,KaggleRama,Kaggle Recipe Book,2020-12-04
2901,92.65289,KaggleRama,Kaggle Recipe Book,2020-12-05
2902,92.75433,KaggleRama,Kaggle Recipe Book,2020-12-06
2903,92.85601,KaggleRama,Kaggle Recipe Book,2020-12-07
2904,92.9585,KaggleRama,Kaggle Recipe Book,2020-12-08
2905,93.06185,KaggleRama,Kaggle Recipe Book,2020-12-09
2906,93.16576,KaggleRama,Kaggle Recipe Book,2020-12-10
2907,93.269775,KaggleRama,Kaggle Recipe Book,2020-12-11
2908,93.373505,KaggleRama,Kaggle Recipe Book,2020-12-12
2909,93.476494,KaggleRama,Kaggle Recipe Book,2020-12-13
2910,93.57837,KaggleRama,Kaggle Recipe Book,2020-12-14
2911,93.67879,KaggleRama,Kaggle Recipe Book,2020-12-15
2912,93.777504,KaggleRama,Kaggle Recipe Book,2020-12-16
2913,93.874306,KaggleRama,Kaggle Recipe Book,2020-12-17
2914,93.96906,KaggleRama,Kaggle Recipe Book,2020-12-18
2915,94.061676,KaggleRama,Kaggle Recipe Book,2020-12-19
2916,94.1521,KaggleRama,Kaggle Recipe Book,2020-12-20
2917,94.24054,KaggleRama,Kaggle Recipe Book,2020-12-21
2918,94.326744,KaggleRama,Kaggle Recipe Book,2020-12-22
2919,94.41103,KaggleRama,Kaggle Recipe Book,2020-12-23
2920,94.49316,KaggleRama,Kaggle Recipe Book,2020-12-24
2921,94.57318,KaggleRama,Kaggle Recipe Book,2020-12-25
2922,94.65112,KaggleRama,Kaggle Recipe Book,2020-12-26
2923,94.72644,KaggleRama,Kaggle Recipe Book,2020-12-27
2924,94.79813,KaggleRama,Kaggle Recipe Book,2020-12-28
2925,94.86705,KaggleRama,Kaggle Recipe Book,2020-12-29
2926,94.93409,KaggleRama,Kaggle Recipe Book,2020-12-30
